Days,PANDEM2 Outputs.confirmed cases,Hospital.total in hospital,Hospital.hospital admissions,Hospital.hospital discharges,Hospital.ICU admissions,Hospital.ICU discharges,Hospital.deaths in hospital,Hospital Resources.Beds,Hospital Resources.occupied ward beds,Hospital.physical ward beds available,Hospital.expected beds freed,Hospital.Patients Waiting for Ward Bed,Hospital.In Ward Overflow,Hospital.physical ward beds needed,Hospital.physical ward beds gap,Hospital Resources.max available nurses,Hospital Resources.Absent Nurses,Hospital Resources.Nurses,Hospital Resources.occupied nurses,Hospital Resources.available nurses,Hospital Resources.expected nurses freed,Hospital Resources.total nurses needed for incoming patients,Hospital Resources.nurses gap,Hospital Resources.extra staff needed for overflow patients,Hospital Resources.staffed ward beds available,Hospital Resources.staffed ward beds needed,Hospital Resources.staffed ward beds gap,Hospital.ward admissions,Hospital.moving to ward overflow,Hospital Resources.ICU Beds,Hospital Resources.occupied ICU beds,Hospital.physical ICU beds available,Hospital.expected ICU beds freed,Hospital.Patients Waiting for ICU,Hospital.In ICU Overflow,Hospital.physical ICU beds needed,Hospital.physical ICU beds gap,Hospital Resources.max available ICU nurses,Hospital Resources.Absent ICU Nurses,Hospital Resources.ICU Nurses,Hospital Resources.occupied ICU nurses,Hospital Resources.available ICU nurses,Hospital Resources.expected ICU nurses freed,Hospital Resources.total ICU nurses needed for incoming patients,Hospital Resources.ICU nurses gap,Ventilators.ventilators in stock,Ventilators.ventilators in use,Ventilators.ventilators available,Ventilators.expected ventilators freed,Ventilators.ventilators needed for incoming ICU patients,Ventilators.gap in ventilators,Hospital Resources.staffed equipped ICU beds available,Hospital Resources.staffed equipped ICU beds needed,Hospital Resources.staffed equipped ICU beds gap,Hospital.moving to ICU overflow,Hospital.at risk of dying from lack of ICU,PPE.PPE,PPE.PPE needed,PPE.PPE gap,PPE.total PPE used,PPE.interrupted PPE supply,Hospital.Total needed ICU,Hospital.Total ICU admissions,Hospital.Total needed Ward Bed,Hospital.Total Ward admissions,Hospital.Potential deaths due to lack of ICU,Hospital.total deaths,Hospital.peak ICU demand,Hospital.peak demand ICU beds,Hospital.peak demand ICU nurses,Hospital.peak demand ventilators,Hospital.peak ward demand,Hospital.peak demand ward beds,Hospital.peak demand nurses,Hospital.peak demand PPE,Hospital Resources.activate surge strategy 1,Hospital Resources.activate surge strategy 2,PPE.activate surge strategy 3,Hospital Resources.activate surge strategy 4
74,60461.98237,8266.709152,2239.788559,1235.931982,221.7908282,49.65443668,88.75764131,10000,5176.67846,4823.32154,875.4676729,1775.842257,0,1775.842257,0,2500,4.151294215,2495.848706,1035.335692,1460.513014,175.0935346,355.1684514,0,0,4823.32154,1775.842257,0,1775.842257,0,4000,1092.397607,2907.602393,68.45396364,221.7908282,0,221.7908282,0,2000,3.321035372,1996.678965,546.1988035,1450.480161,34.22698182,110.8954141,0,2000,611.7426599,1388.25734,38.33421964,124.2028638,0,2547.484928,221.7908282,0,0,0,35449.42145,10237.99181,0,86160.23606,0,2171.52668,1949.735851,18219.60958,16443.76732,0,719.9124844,1198.851203,1198.851203,599.4256015,671.3566736,5615.019333,5615.019333,1123.003867,8612.14734,0,0,0,0
75,65234.6733,9039.826887,2392.644821,1353.969243,240.8821382,54.99870152,97.93891835,10000,5671.075365,4328.924635,971.5030521,1917.89795,0,1917.89795,0,2500,4.594751154,2495.405249,1134.215073,1361.190176,194.3006104,383.5795901,0,0,4328.924635,1917.89795,0,1917.89795,0,4000,1209.971434,2790.028566,76.6347398,240.8821382,0,240.8821382,0,2000,3.675800923,1996.324199,604.9857168,1391.338482,38.3173699,120.4410691,0,2000,677.5840028,1322.415997,42.91545429,134.8939974,0,2438.091878,240.8821382,0,0,0,35273.12189,11216.10724,0,96853.42923,0,2421.327681,2180.445543,20256.19128,18338.29333,0,812.9311029,1323.471579,1323.471579,661.7357893,741.144084,6126.554774,6126.554774,1225.310955,9435.233721,0,0,0,0
76,69973.97403,9836.99178,2539.498492,1476.114451,260.213844,60.67414488,107.6096227,10000,6182.678328,3817.321672,1073.783746,2059.26842,0,2059.26842,0,2500,5.064528596,2494.935471,1236.535666,1258.399806,214.7567492,411.8536841,0,0,3817.321672,2059.26842,0,2059.26842,0,4000,1334.831187,2665.168813,85.50282713,260.213844,0,260.213844,0,2000,4.051622876,1995.948377,667.4155937,1328.532783,42.75141356,130.106922,0,2000,747.5054649,1252.494535,47.88158319,145.7197526,0,2322.100211,260.213844,0,0,0,35124.77047,12229.55933,0,108542.0374,0,2690.593964,2430.38012,22439.51249,20380.24407,0,915.3648476,1454.941426,1454.941426,727.4707131,814.7671987,6650.846967,6650.846967,1330.169393,10288.20053,0,0,0,0
77,74599.0499,10649.64841,2677.276277,1601.100854,279.5159554,66.65454124,117.7076492,10000,6706.181589,3293.818411,1181.866064,2197.550954,0,2197.550954,0,2500,5.558037373,2494.441963,1341.236318,1153.205645,236.3732128,439.5101908,0,0,3293.818411,2197.550954,0,2197.550954,0,4000,1466.399907,2533.600093,95.05923548,279.5159554,0,279.5159554,0,2000,4.446429899,1995.55357,733.1999537,1262.353616,47.52961774,139.7579777,0,2000,821.1839481,1178.816052,53.23317187,156.528935,0,2200.0879,279.5159554,0,0,0,34988.34868,13268.5222,0,121256.951,0,2979.172366,2699.656411,24765.69901,22568.14806,0,1027.675492,1592.484918,1592.484918,796.2424592,891.7915543,7181.623548,7181.623548,1436.32471,11162.83584,0,0,0,0
78,79022.56631,11467.74049,2802.855758,1727.413998,298.4853228,72.90370635,128.1530958,10000,7235.241878,2764.758122,1295.112771,2330.131748,0,2330.131748,0,2500,6.071772685,2493.928227,1447.048376,1046.879852,259.0225541,466.0263496,0,0,2764.758122,2330.131748,0,2330.131748,0,4000,1603.88154,2396.11846,105.29252,298.4853228,0,298.4853228,0,2000,4.857418148,1995.142582,801.9407699,1193.201812,52.64626002,149.2426614,0,2000,898.1736623,1101.826338,58.96381122,167.1517808,0,2072.839552,298.4853228,0,0,0,34861.91679,14321.29078,0,135018.3453,0,3286.590526,2988.105203,27228.12719,24897.99544,0,1150.254393,1735.095887,1735.095887,867.5479433,971.6536965,7711.619308,7711.619308,1542.323862,12049.35903,0,0,0,0
79,83153.50186,12279.86862,2913.199485,1853.309896,316.7930942,79.3751407,138.8482969,10000,7762.554536,2237.445464,1412.680888,2454.267897,0,2454.267897,0,2500,6.601277959,2493.398722,1552.510907,940.8878148,282.5361776,490.8535795,0,0,2237.445464,2454.267897,0,2454.267897,0,4000,1746.253095,2253.746905,116.177031,316.7930942,0,316.7930942,0,2000,5.281022367,1994.718978,873.1265477,1121.59243,58.08851552,158.3965471,0,2000,977.9017335,1022.098267,65.05913738,177.4041328,0,1941.352507,316.7930942,0,0,0,34756.88616,15374.43791,0,149833.8654,0,3612.034453,3295.241359,29817.32123,27363.05333,0,1283.40464,1881.537586,1881.537586,940.7687931,1053.661048,8232.709527,8232.709527,1646.541905,12936.55349,0,0,0,0
80,86900.59256,13073.54432,3005.500456,1976.848542,334.0947607,86.01208464,149.6787191,10000,8279.993893,1720.006107,1533.516777,2567.1898,0,2567.1898,0,2500,7.141147027,2492.858853,1655.998779,836.8600743,306.7033554,513.43796,0,0,1720.006107,2567.1898,0,2567.1898,0,4000,1892.265862,2107.734138,127.6714181,334.0947607,0,334.0947607,0,2000,5.712917621,1994.287082,946.132931,1048.154151,63.83570904,167.0473803,0,2000,1059.668883,940.3311172,71.49599412,187.093066,0,1806.834127,334.0947607,0,0,0,34693.54011,16413.08525,0,165697.0218,0,3954.337374,3620.242613,32520.96263,29953.77283,0,1427.32364,2030.353125,2030.353125,1015.176563,1136.99775,8736.111496,8736.111496,1747.222299,13811.99431,0,0,0,0
81,90176.23092,13835.53841,3077.328157,2095.94321,350.042445,92.74805262,160.5148088,10000,8778.819729,1221.180271,1656.360254,2666.219081,0,2666.219081,0,2500,7.685071895,2492.314928,1755.763946,736.5509824,331.2720509,533.2438163,0,0,1221.180271,2666.219081,0,2666.219081,0,4000,2040.457158,1959.542842,139.717519,350.042445,0,350.042445,0,2000,6.148057516,1993.851942,1020.228579,973.6233637,69.85875948,175.0212225,0,2000,1142.656008,857.3439918,78.24181062,196.0237692,0,1670.688933,350.042445,0,0,0,34694.92728,17421.28782,0,182585.9102,0,4311.981959,3961.939514,35324.02565,32657.80657,0,1582.087029,2179.887599,2179.887599,1089.943799,1220.737055,9212.651173,9212.651173,1842.530235,14662.37017,0,0,0,0
82,92900.56823,14552.31281,3126.762853,2198.042392,364.2988108,99.50788684,171.2148154,10000,9206.460282,793.539718,1779.442605,2748.894684,43.48552166,2792.380205,219.3978821,2500,8.225941168,2491.774059,1841.292056,650.4820024,355.888521,558.476041,0,8.697104333,793.539718,2792.380205,219.3978821,2572.982323,175.9123604,4000,2189.17351,1810.82649,152,364.2988108,0,364.2988108,0,2000,6.580752934,1993.419247,1094.586755,898.8324918,76.11988082,182.1494054,0,2000,1225.937166,774.0628341,85.25426652,204.0073341,0,1534.494823,364.2988108,0,0,0,34781.13343,18382.52129,0,200462.3658,0,4683.117284,4318.818473,38209.04413,35415.05282,0,1747.6349,2328.322159,2328.322159,1164.16108,1303.860409,9653.08512,9653.08512,1930.617024,15473.89052,0,0,0,0
83,95005.51335,15210.51486,3152.505722,2247.876688,376.5517191,106.2093345,181.6285322,10000,9415.190316,584.8096838,1895.008655,2813.097802,269.0696671,3082.167469,602.3491305,2500,8.755990863,2491.244009,1883.038063,608.2059459,379.001731,616.4334938,0,53.81393342,584.8096838,3082.167469,602.3491305,2479.818339,333.2794634,4000,2336.605359,1663.394641,165,376.5517191,0,376.5517191,0,2000,7.00479269,1992.995207,1168.30268,824.6925276,82.57259647,188.2758595,0,2000,1308.499001,691.5009988,92.48130805,210.8689627,0,1399.968405,376.5517191,0,0,0,34965.30228,19280.25048,0,219271.6441,0,5065.590877,4689.039158,41156.50485,38036.2493,0,1923.761284,2473.719297,2473.719297,1236.859648,1385.282806,10048.46112,10048.46112,2009.692223,16232.75936,0,0,0,0
84,96438.29739,15797.50539,3153.954073,2277.174072,386.5285795,112.7651104,191.6018109,10000,9537.901872,462.0981276,1997.013829,2857.165332,535.0771776,3392.24251,933.1305534,2500,9.267005287,2490.732995,1907.580374,583.1526202,399.4027658,678.448502,0,107.0154355,462.0981276,3392.24251,933.1305534,2459.111957,398.0533758,4000,2480.83243,1519.16757,178,386.5285795,0,386.5285795,0,2000,7.41360423,1992.586396,1240.416215,752.1701809,89.16211069,193.2642897,0,2000,1389.266161,610.7338394,99.86156397,216.4560045,0,1268.920363,386.5285795,0,0,0,35251.94115,20098.54691,0,238942.6979,0,5456.995063,5070.466483,44145.35162,40612.98038,0,2110.107759,2614.07758,2614.07758,1307.03879,1463.883445,10390.49492,10390.49492,2078.098984,16925.68887,0,0,0,0
85,97164.29058,16301.88492,3131.234083,2298.993738,394.0092787,119.0853629,200.9816222,10000,9629.293145,370.7068553,2085.397076,2879.981686,778.7228226,3658.704509,1202.600577,2500,9.750561202,2490.249439,1925.858629,564.3908099,417.0794153,731.7409018,0,155.7445645,370.7068553,3658.704509,1202.600577,2456.103932,423.8777549,4000,2619.877983,1380.122017,192,394.0092787,0,394.0092787,0,2000,7.800448962,1992.199551,1309.938991,682.2605597,95.82606072,197.0046393,0,2000,1467.13167,532.8683297,107.325188,220.6451961,0,1143.20271,394.0092787,0,0,0,35637.30133,20822.71581,0,259389.0785,0,5854.725668,5460.716389,47153.57412,43185.81025,0,2306.161842,2747.393167,2747.393167,1373.696583,1538.540173,10671.93677,10671.93677,2134.387354,17540.41969,0,0,0,0
86,97168.81502,16713.98019,3085.187843,2316.979113,398.8366277,125.0804204,209.6213662,10000,9704.624558,295.3754423,2161.583818,2881.040377,977.7093838,3858.749761,1401.790501,2500,10.19830407,2489.801696,1940.924912,548.8767844,432.3167636,771.7499522,0,195.5418768,295.3754423,3858.749761,1401.790501,2456.95926,424.0811171,4000,2751.769248,1248.230752,205,398.8366277,0,398.8366277,0,2000,8.158643257,1991.841357,1375.884624,615.9567326,102.4956489,199.4183138,0,2000,1540.990779,459.009221,114.7951268,223.3485115,0,1024.650621,398.8366277,0,0,0,36111.14768,21439.88901,0,280510.4517,0,6256.050085,5857.213457,50158.84738,45764.13001,0,2511.260592,2871.72464,2871.72464,1435.86232,1608.165798,10886.89991,10886.89991,2177.379982,18066.21151,0,0,0,0
87,96457.78996,17026.25454,3017.316365,2332.317533,400.9234673,130.6636671,217.3860992,10000,9768.869248,231.1307515,2227.172156,2860.469513,1121.391633,3981.861146,1523.558239,2500,10.60224151,2489.397758,1953.77385,535.6239088,445.4344311,796.3722293,0,224.2783267,231.1307515,3981.861146,1523.558239,2458.302907,402.1666059,4000,2874.600677,1125.399323,218,400.9234673,0,400.9234673,0,2000,8.481793207,1991.518207,1437.300339,554.2178682,109.0971268,200.4617336,0,2000,1609.776379,390.2236208,122.188782,224.5171417,0,915.0221479,400.9234673,0,0,0,36659.08284,21939.54076,0,302194.6748,0,6658.180941,6257.257473,53139.18301,48349.46095,0,2724.599511,2985.257294,2985.257294,1492.628647,1671.744085,11031.12553,11031.12553,2206.225107,18494.26877,0,0,0,0
88,95057.16131,17233.61118,2929.684714,2345.529471,400.2558753,135.7543762,224.1573336,10000,9824.207207,175.7927926,2283.626164,2819.018927,1203.532894,4022.551821,1563.132864,2500,10.9550365,2489.044964,1964.841441,524.203522,456.7252329,804.5103642,0,240.7065788,175.7927926,4022.551821,1563.132864,2459.418957,359.5999695,4000,2990,1013.403724,231,400.2558753,0,400.2558753,0,2000,8.764029198,1991.235971,1493.298138,497.937833,115.5535764,200.1279376,0,2000,1672.493914,327.5060857,129.4200055,224.1432902,0,815.9394486,400.2558753,0,0,0,37264.71622,22313.88941,0,324320.338,0,7058.351173,6658.095298,56073.55244,50941.40628,0,2945.2465,3086.362934,3086.362934,1543.181467,1728.363243,11102.16342,11102.16342,2220.432685,18818.07076,0,0,0,0
89,93011.18756,17333.5683,2824.799067,2356.932662,396.8922897,140.2803303,229.8370989,10000,9871.969263,128.0307369,2332.222934,2758.010563,1220.528914,3978.539477,1518.285806,2500,11.25028201,2488.749718,1974.393853,514.3558654,466.4445868,795.7078954,0,244.1057828,128.0307369,3978.539477,1518.285806,2460.253671,297.7568923,4000,3090,913.8327323,244,396.8922897,0,396.8922897,0,2000,9.00022561,1990.999774,1543.083634,447.9161406,121.7869093,198.4461449,0,2000,1728.25367,271.7463301,136.4013384,222.2596822,0,728.8351223,396.8922897,0,0,0,37911.25183,22558.15763,0,346759.6425,0,7453.886316,7056.994027,58942.4458,53539.16213,0,3172.160289,3173.651581,3173.651581,1586.82579,1777.244885,11110.01756,11110.01756,2222.003512,19044.14651,0,0,0,0
90,90379.76191,17326.29597,2705.467524,2366.766051,390.9587476,144.1800768,234.3510135,10000,9913.156234,86.84376616,2374.06102,2679.257364,1170.96194,3850.219304,1389.314519,2500,11.48273953,2488.51726,1982.631247,505.8860137,474.8122039,770.0438609,0,234.1923881,86.84376616,3850.219304,1389.314519,2460.904786,218.3525781,4000,3170,828.0383115,255,390.9587476,0,390.9587476,0,2000,9.186191626,1990.813808,1585.980844,404.8329641,127.7199872,195.4793738,0,2000,1776.298546,223.7014544,143.0463857,218.9368986,0,654.9068573,390.9587476,0,0,0,38582.38366,22670.67663,0,369381.4675,0,7842.270174,7451.311426,61728.33684,56141.89381,0,3404.212486,3246.012177,3246.012177,1623.006088,1817.766819,11110.01756,11110.01756,2222.003512,19225.048,0,0,0,0
91,87235.03097,17214.51763,2574.656964,2375.225895,382.6407818,147.40469,237.6502019,10000,9948.590135,51.40986536,2410.08154,2584.958683,1055.424848,3640.383531,1178.892126,2500,11.64852648,2488.351474,1989.718027,498.6334466,482.016308,728.0767062,0,211.0849697,51.40986536,3640.383531,1178.892126,2461.491406,123.4672774,4000,3240,757.0968194,267,382.6407818,0,382.6407818,0,2000,9.318821188,1990.681179,1621.45159,369.2295885,133.2787564,191.3203909,0,2000,1816.025781,183.9742189,149.2722072,214.2788378,0,595.0829036,382.6407818,0,0,0,39262.63267,22652.83357,0,392054.4664,0,8221.200761,7838.559979,64416.03348,58748.82352,0,3640.212165,3302.640307,3302.640307,1651.320154,1849.478572,11110.01756,11110.01756,2222.003512,19366.61833,0,0,0,0
92,83657.61378,17003.28997,2435.357136,2382.478716,372.1727767,149.9189621,239.7119931,10000,9978.968444,21.03155642,2441.089862,2477.581927,876.3496505,3353.931578,891.8101594,2500,11.74524163,2488.254758,1995.793689,492.4610697,488.2179724,670.7863155,0,175.2699301,21.03155642,3353.931578,891.8101594,2462.121418,15.46050888,4000,3300,701.782833,277,372.1727767,0,372.1727767,0,2000,9.3961933,1990.603807,1649.108583,341.4952232,138.3942876,186.0863884,0,2000,1847.001614,152.9983865,155.0016021,208.416755,0,549.9999796,372.1727767,0,0,0,39937.3835,22508.87488,0,414650.042,0,8588.634343,8216.461566,66992.90428,61359.24594,0,3878.931802,3343.052019,3343.052019,1671.526009,1872.10913,11110.01756,11110.01756,2222.003512,19467.64761,0,0,0,0
93,79732.73013,16699.68449,2290.460918,2379.492442,359.825729,151.7019813,240.5394323,10000,9966.460491,33.5395095,2467.293512,2359.740453,676.2142338,3035.954687,535.1216653,2500,11.77202228,2488.227978,1993.292098,494.9358796,493.4587024,607.1909373,0,135.2428468,33.5395095,3035.954687,535.1216653,2359.740453,0,4000,3340,662.5564122,286,359.825729,0,359.825729,0,2000,9.417617821,1990.582382,1668.721794,321.8605883,143.004621,179.9128645,0,2000,1868.968409,131.0315908,160.1651755,201.5024082,0,519.9942256,359.825729,0,0,0,40592.88108,22245.58847,0,437045.0653,0,8942.816399,8582.99067,69448.98107,63931.60458,0,4119.133341,3367.083892,3367.083892,1683.541946,1885.566979,11110.01756,11110.01756,2222.003512,19527.72729,0,0,0,0
94,75546.51711,16312.39954,2142.666797,2351.963518,345.8943895,152.7471086,240.159726,10000,9851.156098,148.8439024,2485.733625,2234.076924,520.835734,2754.912658,120.3351307,2500,11.72953256,2488.270467,1970.23122,518.0392479,497.1467251,550.9825317,0,104.1671468,148.8439024,2754.912658,120.3351307,2234.076924,0,4000,3360,639.5636099,294,345.8943895,0,345.8943895,0,2000,9.38362605,1990.616374,1680.218195,310.3981789,147.0563313,172.9471947,0,2000,1881.844378,118.1556215,164.703091,193.7008581,0,505.1048439,345.8943895,0,0,0,41216.36118,21871.8957,0,459124.2321,0,9282.299362,8936.404973,71776.94711,66385.23415,0,4359.593266,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
95,71182.75762,15851.33392,1994.406565,2303.693772,330.6846865,153.0614021,238.6218075,10000,9648.979151,351.0208486,2493.312719,2103.159595,401.1596448,2504.31924,0,2500,11.6198868,2488.380113,1929.79583,558.5842829,498.6625437,500.863848,0,80.23192896,351.0208486,2504.31924,0,2103.159595,0,4000,3370,632.6491529,301,330.6846865,0,330.6846865,0,2000,9.295909439,1990.704091,1683.675424,307.028667,150.5057483,165.3423433,0,2000,1885.716474,114.2835256,168.5664382,185.1834245,0,505.089221,330.6846865,0,0,0,41796.36809,21398.38723,0,480781.9818,0,9605.947846,9275.263159,73972.02683,68711.2312,0,4599.125687,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
96,66720.17514,15327.1526,1847.798523,2238.436647,314.5021773,152.6645671,235.9932486,10000,9375.650877,624.3491232,2488.276459,1969.396698,308.9823722,2278.37907,0,2500,11.44651637,2488.553484,1875.130175,613.4233083,497.6552919,455.6758139,0,61.79647443,624.3491232,2278.37907,0,1969.396698,0,4000,3360,641.3795228,307,314.5021773,0,314.5021773,0,2000,9.157213094,1990.842787,1679.310239,311.5325483,153.3197946,157.2510886,0,2000,1880.827467,119.1725328,171.71817,176.1212193,0,519.4476834,314.5021773,0,0,0,42323.2034,20836.83658,0,501923.9397,0,9912.932745,9598.430567,76031.79722,70904.76449,0,4836.602659,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
97,62230.37633,14750.87057,1704.624268,2159.576279,297.6420727,151.5875359,232.3567611,10000,9045.345673,954.654327,2469.896305,1834.971712,237.9853197,2072.957032,0,2500,11.21399159,2488.786008,1809.069135,679.7168738,493.979261,414.5914063,0,47.59706394,954.654327,2072.957032,0,1834.971712,0,4000,3330,665.0742106,311,297.6420727,0,297.6420727,0,2000,8.971193272,1991.028807,1667.462895,323.565912,155.4764246,148.8210363,0,2000,1867.558442,132.4415579,174.1335955,166.6795607,0,547.4556312,297.6420727,0,0,0,42789.38589,20199.72236,0,522467.8734,0,10202.71607,9905.073995,77955.94299,72963.33525,0,5070.971208,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
98,57776.45674,14133.47622,1566.325698,2070.162082,280.3811696,149.8707863,227.8065227,10000,8670.835946,1329.164054,2438.213125,1701.800048,183.3017592,1885.101807,0,2500,10.92781191,2489.072188,1734.167189,754.9049989,487.642625,377.0203615,0,36.66035184,1329.164054,1885.101807,0,1701.800048,0,4000,3300,702.8427023,314,280.3811696,0,280.3811696,0,2000,8.742249525,1991.25775,1648.578649,342.6791016,156.9646766,140.1905848,0,2000,1846.408087,153.5919133,175.8004378,157.013455,0,588.200627,280.3811696,0,0,0,43189.9917,19499.78392,0,542344.1865,0,10475.02858,10194.64741,79745.97686,74886.54078,0,5301.266752,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
99,53412.23106,13485.60872,1434.018053,1972.927951,262.9718217,147.5625109,222.4445355,10000,8263.572571,1736.427429,2393.83278,1571.505859,141.183225,1712.689084,0,2500,10.59417821,2489.405822,1652.714514,836.6913075,478.7665561,342.5378168,0,28.236645,1736.427429,1712.689084,0,1571.505859,0,4000,3250,753.6247601,316,262.9718217,0,262.9718217,0,2000,8.475342572,1991.524657,1623.18762,368.3370375,157.7843663,131.4859108,0,2000,1817.970134,182.0298656,176.7184902,147.2642201,0,640.6220641,262.9718217,0,0,0,43522.77989,18749.62931,0,561495.9904,0,10729.84234,10466.87052,81404.9446,76675.80271,0,5526.622851,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
100,49182.0111,12817.29765,1308.51464,1870.303637,245.6379103,144.7167388,216.3771881,10000,7833.73251,2166.26749,2337.761908,1445.416418,108.7425625,1554.158981,0,2500,10.21976064,2489.780239,1566.746502,923.0337373,467.5523817,310.8317961,0,21.74851251,2166.26749,1554.158981,0,1445.416418,0,4000,3180,816.2317467,315.8909347,245.6379103,0,245.6379103,0,2000,8.175808511,1991.824191,1591.884127,399.9400649,157.9454674,122.8189552,0,2000,1782.910222,217.0897782,176.8989234,137.5572298,0,703.5512529,245.6379103,0,0,0,43788.06777,17961.4069,0,579878.8134,0,10967.34022,10721.70231,82937.13098,78334.07854,0,5746.277396,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
101,45120.83204,12137.76765,1190.359131,1764.423452,228.5726507,141.3914977,209.7121499,10000,7390.255298,2609.744702,2271.27557,1324.570737,83.75601925,1408.326756,0,2500,9.811473493,2490.188527,1478.05106,1012.137467,454.255114,281.6653513,0,16.75120385,2609.744702,1408.326756,0,1324.570737,0,4000,3110,889.3870516,314.9344736,228.5726507,0,228.5726507,0,2000,7.849178794,1992.150821,1555.306474,436.844347,157.4672368,114.2863254,0,2000,1741.943251,258.0567489,176.3633052,128.0006844,0,775.7500966,228.5726507,0,0,0,43988.38314,17146.54605,0,597460.0139,0,11187.88404,10959.31139,84347.77951,79865.57275,0,5959.575511,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
102,41255.01939,11455.30571,1079.861848,1657.135606,211.9379814,137.6470882,202.5556801,10000,6940.882121,3059.117879,2195.810766,1209.738854,64.51080971,1274.249664,0,2500,9.376267057,2490.623733,1388.176424,1102.447309,439.1621532,254.8499328,0,12.90216194,3059.117879,1274.249664,0,1209.738854,0,4000,3030,971.7640597,312.7542905,211.9379814,0,211.9379814,0,2000,7.501013646,1992.498986,1514.11797,478.3810162,156.3771453,105.9689907,0,2000,1695.812127,304.1878734,175.1424027,118.6852696,0,855.9469217,211.9379814,0,0,0,44127.96586,16315.56659,0,614217.9662,0,11391.98287,11180.04489,85642.83494,81275.46005,0,6165.969529,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
103,37602.99138,10777.1857,977.1371597,1550.013929,195.8652433,133.5445221,195.0103952,10000,6492.204939,3507.795061,2112.881422,1101.448327,49.68770731,1151.136034,0,2500,8.920943389,2491.079057,1298.440988,1192.638069,422.5762845,230.2272068,0,9.937541462,3507.795061,1151.136034,0,1101.448327,0,4000,2940,1062.020515,309.4193531,195.8652433,0,195.8652433,0,2000,7.136754712,1992.863245,1468.989743,523.8735026,154.7096765,97.93262166,0,2000,1645.268512,354.7314882,173.2748377,109.6845363,0,942.8684392,195.8652433,0,0,0,44212.21158,15477.95279,0,630141.0871,0,11580.2627,11384.39745,86828.71423,82569.62987,0,6365.016503,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
104,34176.20248,10109.64231,882.1398232,1444.372688,180.4568433,129.144158,187.1735057,10000,6049.728537,3950.271463,2024.011483,1000.014844,38.27061339,1038.285458,0,2500,8.452000852,2491.547999,1209.945707,1281.602292,404.8022965,207.6570916,0,7.654122678,3950.271463,1038.285458,0,1000.014844,0,4000,2840,1158.828524,305.01011,180.4568433,0,180.4568433,0,2000,6.761600681,1993.238399,1420.585738,572.6526613,152.505055,90.22842165,0,2000,1591.056027,408.9439735,170.8056616,101.0558322,0,1035.267205,180.4568433,0,0,0,44247.14441,14642.08479,0,645226.7636,0,11753.43818,11572.98133,87912.10891,83754.45804,0,6556.373696,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
105,30980.14828,9457.885332,794.6987491,1341.28442,165.7886104,124.5045541,179.1355022,10000,5617.945214,4382.054786,1930.683425,905.5744125,29.47690542,935.0513179,0,2500,7.975509711,2492.02449,1123.589043,1368.435448,386.1366849,187.0102636,0,5.895381085,4382.054786,935.0513179,0,905.5744125,0,4000,2740,1260.89981,299.6159125,165.7886104,0,165.7886104,0,2000,6.380407768,1993.619592,1369.550095,624.0694974,149.8079562,82.89430522,0,2000,1533.896106,466.1038938,167.784911,92.84162185,0,1131.944294,165.7886104,0,0,0,44238.98119,13815.21853,0,659480.2358,0,11912.28711,11746.4985,88899.81921,84836.60877,0,6739.792521,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
106,28015.369,8826.145257,714.5472925,1241.600247,151.9125875,119.6815402,170.9792563,10000,5200.419883,4799.580117,1834.299937,818.1151132,22.70378958,840.8189028,0,2500,7.497019123,2492.502981,1040.083977,1452.419004,366.8599873,168.1637806,0,4.540757915,4799.580117,840.8189028,0,818.1151132,0,4000,2630,1367.006116,293.3324932,151.9125875,0,151.9125875,0,2000,5.997615299,1994.002385,1316.496942,677.5054428,146.6662466,75.95629373,0,2000,1474.476575,525.523425,164.2661962,85.07104898,0,1231.767181,151.9125875,0,0,0,44193.81729,13003.50496,0,672913.4788,0,12057.62796,11905.71538,89798.61886,85822.86772,0,6915.11137,3374.880462,3374.880462,1687.440231,1889.933059,11110.01756,11110.01756,2222.003512,19547.21872,0,0,0,0
